categorical_crossentropy,categorical_accuracy,adagrad,softsign,softplus,0.961583381,0.9648
categorical_crossentropy,categorical_accuracy,rmsprop,softplus,softmax,0.963583373,0.9648
binary_crossentropy,acc,nadam,sigmoid,softmax,0.992733496,0.9647
categorical_crossentropy,acc,adamax,tanh,softplus,0.963333373,0.9646
categorical_crossentropy,binary_accuracy,adamax,tanh,softplus,0.920375163,0.9646
binary_crossentropy,top_k_categorical_accuracy,rmsprop,softplus,softmax,0.998333439,0.9646
binary_crossentropy,acc,adam,tanh,sigmoid,0.991766843,0.9646
binary_crossentropy,acc,rmsprop,softsign,sigmoid,0.991641822,0.9646
binary_crossentropy,top_k_categorical_accuracy,rmsprop,softsign,sigmoid,0.998250109,0.9646
categorical_hinge,categorical_accuracy,rmsprop,softsign,softplus,0.962583368,0.9645
binary_crossentropy,binary_accuracy,nadam,softplus,softmax,0.99366683,0.9644
kullback_leibler_divergence,acc,adamax,softsign,softmax,0.959916711,0.9644
categorical_hinge,binary_accuracy,nadam,tanh,softplus,0.852966808,0.9643
poisson,categorical_accuracy,rmsprop,softsign,sigmoid,0.96350004,0.9643
categorical_crossentropy,top_k_categorical_accuracy,adamax,tanh,sigmoid,0.998416769,0.9643
categorical_hinge,categorical_accuracy,nadam,tanh,softmax,0.962250039,0.9642
categorical_crossentropy,acc,adagrad,softsign,softmax,0.956583373,0.9642
kullback_leibler_divergence,top_k_categorical_accuracy,rmsprop,softplus,softmax,0.999083437,0.9642
poisson,top_k_categorical_accuracy,adam,tanh,sigmoid,0.998500104,0.9642
poisson,categorical_accuracy,rmsprop,softsign,softplus,0.959583367,0.9641
categorical_crossentropy,acc,adagrad,tanh,softplus,0.962083367,0.9641
categorical_hinge,top_k_categorical_accuracy,nadam,softplus,softmax,0.997250095,0.9641
kullback_leibler_divergence,binary_accuracy,nadam,sigmoid,softmax,0.992358508,0.9641
poisson,top_k_categorical_accuracy,rmsprop,softsign,sigmoid,0.998416759,0.9641
categorical_crossentropy,binary_accuracy,adamax,tanh,sigmoid,0.912216867,0.9641
categorical_hinge,acc,adam,softsign,softplus,0.965750031,0.964
poisson,binary_accuracy,nadam,tanh,softplus,0.981441841,0.964
poisson,binary_accuracy,nadam,softplus,softmax,0.993583498,0.964
kullback_leibler_divergence,top_k_categorical_accuracy,nadam,sigmoid,softmax,0.998583431,0.964
categorical_crossentropy,binary_accuracy,adamax,tanh,sigmoid,0.912616859,0.964
poisson,categorical_accuracy,rmsprop,softplus,softmax,0.96258338,0.9639
poisson,top_k_categorical_accuracy,rmsprop,softplus,softmax,0.998666776,0.9639
binary_crossentropy,categorical_accuracy,adam,softplus,softmax,0.961500044,0.9639
kullback_leibler_divergence,acc,rmsprop,softplus,softmax,0.964083381,0.9639
kullback_leibler_divergence,acc,adam,softplus,softmax,0.960500042,0.9639
poisson,categorical_accuracy,adam,tanh,sigmoid,0.963833377,0.9639
categorical_hinge,categorical_accuracy,rmsprop,softsign,softplus,0.95925005,0.9638
poisson,categorical_accuracy,adam,softsign,softplus,0.961583381,0.9638
kullback_leibler_divergence,top_k_categorical_accuracy,nadam,sigmoid,softmax,0.998500101,0.9638
poisson,binary_accuracy,rmsprop,tanh,sigmoid,0.991458493,0.9638
poisson,binary_accuracy,adam,softsign,softplus,0.983950183,0.9637
categorical_crossentropy,top_k_categorical_accuracy,nadam,sigmoid,softplus,0.998583431,0.9637
poisson,categorical_accuracy,nadam,softplus,softmax,0.964916711,0.9637
categorical_crossentropy,categorical_accuracy,adamax,softsign,softmax,0.961416704,0.9637
binary_crossentropy,binary_accuracy,adam,softplus,softmax,0.992258504,0.9637
kullback_leibler_divergence,binary_accuracy,adamax,softsign,softmax,0.992100182,0.9637
binary_crossentropy,categorical_accuracy,adam,softplus,softmax,0.961666701,0.9635
binary_crossentropy,binary_accuracy,rmsprop,softsign,sigmoid,0.991750153,0.9635
binary_crossentropy,binary_accuracy,adam,softsign,sigmoid,0.991358499,0.9635
categorical_hinge,binary_accuracy,nadam,softsign,softmax,0.992600158,0.9634
binary_crossentropy,top_k_categorical_accuracy,adam,softplus,softmax,0.99825009,0.9634
kullback_leibler_divergence,top_k_categorical_accuracy,nadam,softplus,softmax,0.998833435,0.9634
categorical_hinge,binary_accuracy,nadam,tanh,sigmoid,0.992208483,0.9634
categorical_crossentropy,categorical_accuracy,adamax,tanh,softplus,0.964583375,0.9633
poisson,binary_accuracy,adam,softplus,softmax,0.992025169,0.9633
poisson,top_k_categorical_accuracy,adamax,softsign,softmax,0.998166772,0.9633
kullback_leibler_divergence,top_k_categorical_accuracy,adamax,softsign,softmax,0.998083433,0.9633
categorical_hinge,categorical_accuracy,nadam,softsign,sigmoid,0.961166715,0.9633
categorical_crossentropy,top_k_categorical_accuracy,rmsprop,tanh,softplus,0.998916775,0.9632
poisson,binary_accuracy,rmsprop,softplus,softmax,0.992866839,0.9632
categorical_hinge,binary_accuracy,nadam,softsign,sigmoid,0.991508491,0.9631
poisson,top_k_categorical_accuracy,adam,tanh,softplus,0.998666771,0.963
categorical_crossentropy,top_k_categorical_accuracy,adamax,softsign,softmax,0.998166765,0.963
categorical_crossentropy,binary_accuracy,adamax,softsign,softmax,0.992333504,0.963
categorical_crossentropy,binary_accuracy,adagrad,tanh,softplus,0.923583505,0.9629
kullback_leibler_divergence,binary_accuracy,nadam,softplus,softmax,0.993200156,0.9629
kullback_leibler_divergence,top_k_categorical_accuracy,nadam,sigmoid,softmax,0.998583438,0.9629
poisson,acc,nadam,sigmoid,softmax,0.958500035,0.9628
kullback_leibler_divergence,acc,nadam,softplus,softmax,0.965250038,0.9628
categorical_hinge,binary_accuracy,rmsprop,tanh,softmax,0.991866834,0.9627
poisson,categorical_accuracy,adam,softplus,softmax,0.960500047,0.9627
categorical_crossentropy,categorical_accuracy,adagrad,softsign,sigmoid,0.960000046,0.9627
binary_crossentropy,acc,adam,softsign,sigmoid,0.991091835,0.9627
poisson,categorical_accuracy,adam,tanh,softplus,0.963416708,0.9626
kullback_leibler_divergence,categorical_accuracy,nadam,sigmoid,softmax,0.958833362,0.9626
kullback_leibler_divergence,top_k_categorical_accuracy,adam,tanh,softmax,0.998750091,0.9626
categorical_crossentropy,top_k_categorical_accuracy,adamax,softsign,sigmoid,0.998666771,0.9626
poisson,binary_accuracy,rmsprop,softsign,softplus,0.972691839,0.9625
categorical_crossentropy,binary_accuracy,nadam,sigmoid,softplus,0.918600182,0.9625
binary_crossentropy,categorical_accuracy,rmsprop,softsign,sigmoid,0.963000044,0.9625
categorical_crossentropy,categorical_accuracy,adagrad,tanh,softplus,0.962250046,0.9624
categorical_crossentropy,top_k_categorical_accuracy,adagrad,softsign,softplus,0.998333429,0.9624
poisson,binary_accuracy,adam,tanh,sigmoid,0.990891854,0.9624
poisson,acc,rmsprop,softsign,softplus,0.959333373,0.9623
categorical_crossentropy,binary_accuracy,adagrad,softsign,softmax,0.991533508,0.9623
categorical_crossentropy,categorical_accuracy,adam,softplus,softmax,0.960083388,0.9623
binary_crossentropy,acc,rmsprop,softplus,softmax,0.992575176,0.9623
poisson,top_k_categorical_accuracy,nadam,sigmoid,softmax,0.998500111,0.9622
categorical_crossentropy,categorical_accuracy,adagrad,softsign,softmax,0.95525006,0.9622
categorical_crossentropy,top_k_categorical_accuracy,rmsprop,softplus,softmax,0.999083442,0.962
binary_crossentropy,binary_accuracy,rmsprop,softplus,softmax,0.992650174,0.962
categorical_crossentropy,top_k_categorical_accuracy,adagrad,softsign,sigmoid,0.998500096,0.962
categorical_crossentropy,top_k_categorical_accuracy,adagrad,tanh,softplus,0.998500096,0.9619
kullback_leibler_divergence,binary_accuracy,adagrad,softsign,softmax,0.991541845,0.9619
kullback_leibler_divergence,top_k_categorical_accuracy,nadam,sigmoid,softmax,0.998500089,0.9619
categorical_crossentropy,top_k_categorical_accuracy,nadam,sigmoid,softmax,0.998333429,0.9618
binary_crossentropy,binary_accuracy,adam,softsign,sigmoid,0.990850173,0.9618
categorical_hinge,acc,nadam,tanh,softmax,0.961000045,0.9617
poisson,categorical_accuracy,nadam,sigmoid,softmax,0.959500045,0.9617
categorical_crossentropy,binary_accuracy,nadam,sigmoid,softmax,0.992225173,0.9617
binary_crossentropy,categorical_accuracy,adamax,tanh,softmax,0.960916708,0.9617
poisson,binary_accuracy,nadam,sigmoid,softmax,0.992183502,0.9616
kullback_leibler_divergence,top_k_categorical_accuracy,adagrad,softsign,softmax,0.9980001,0.9615
poisson,acc,adam,softsign,sigmoid,0.959666704,0.9615
binary_crossentropy,binary_accuracy,rmsprop,tanh,softplus,0.928833497,0.9614
categorical_crossentropy,top_k_categorical_accuracy,adam,softplus,softmax,0.998416759,0.9614
kullback_leibler_divergence,binary_accuracy,adam,softplus,softmax,0.99231684,0.9614
kullback_leibler_divergence,categorical_accuracy,adamax,softsign,softmax,0.959833376,0.9614
kullback_leibler_divergence,top_k_categorical_accuracy,adamax,softsign,softmax,0.998250097,0.9614
kullback_leibler_divergence,top_k_categorical_accuracy,nadam,sigmoid,softmax,0.998333429,0.9614
categorical_crossentropy,categorical_accuracy,adamax,softsign,softplus,0.96350003,0.9613
poisson,categorical_accuracy,adagrad,softsign,softmax,0.956083392,0.9613
kullback_leibler_divergence,top_k_categorical_accuracy,adam,softplus,softmax,0.998583434,0.9613
kullback_leibler_divergence,categorical_accuracy,adagrad,softsign,softmax,0.956250037,0.9612
categorical_hinge,top_k_categorical_accuracy,nadam,softsign,sigmoid,0.995333413,0.9612
